groupid,url,title,review_id,sentence_id,text,label_m,metadata-year,metadata-other,label_perplexity,label_copilot,label
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,8,4,"Izuzetno je strpljiva, savjesna, susretljiva i otvorena za sva pitanja, vidi se da voli posao koji radi",2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,9,1,"Preporuke svima za ovu divnu doktoricu,meni osobno najbolje iskustvo s liječnicima do sad,jednostavno najbolja je ?",2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,10,1,"Doktorica je izrazito ugodna, ljubazna, pažljiva i stručna",2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,10,2,Cijelu trudnoću sam vodila kod nje i prezadovoljna sam,2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,10,3,Pohvale i za sestru koja je također uvijek ljubazna i nasmijana,2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,10,4,"Pregled ugodan, sve objašnjeno, na sva pitanja dobila odgovor",2,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,10,5,Jako sam sretna što sam ju pronašla te bih svakako doktoricu preporučila svakoj ženi koja dobro želi brinuti o svom zdravlju,1,2023,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,11,1,"Doktorica je super ljubazna, pregled je nevjerojatno ugodan, brine se da ti je udobno, sve je dobro predvidjela (skoro pogodila dan poroda, pogodila kakav će porod biti)",2,2022,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,12,1,"Doktorica je toliko draga, profesionalna i empatična",2,2022,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,12,2,Ja koja imam uvijek hrpu pitanja uvoiek izađem kompletno obavještena,1,2022,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,12,3,Prvo čovjek a onda liječnica,1,2022,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,12,4,I to zaista vrhunska!,1,2022,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,13,1,"Mnogi ginekolozi i ginekologinje, koliko čujem iz iskustva prijateljica, bilo privatnici ili javni, tretiraju svoje pacijentice koje dolaze na prve ginekološke preglede i redovne kontrole vrlo žurno i mahinalno, ali moje iskustvo s DR. Ilvom Marić je bilo sasma drugačije i ugodno",2,2021,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,13,2,"Unatoč tome što sam bila prvi put, nisam se osjećala stranom zbog profesionalne i ljubazne medicinske sestre i jednako tako ljubazne i pažljive ginekologinje",1,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,13,3,Preporučujem DR. Ilvu Marić za prve ginekološke preglede upravo zbog njene obzirnosti prema mladoj pacijentici,2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,14,1,"Doktorica je iznimno temeljita, jasna, pristupačna i ljubazna",2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,14,2,Pregledi kod nje su ugodni i bezbolni,2,2021,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,14,3,Svakako ju preporučujem,2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,15,1,"Divna doktorica,temeljita,pažljiva,osjećam se sigurno i imam potpuno povjerenje.Sestre Ines i Galina besprijekorne u obavljanju svog posla.Ordinacija je predivno uređena i opremljena i što je najbitnije jako uredna.Sve pohvale i preporuke <3",2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,16,1,"Susretljiva i ljubazna doktorica, opušteno i bez nelagode dolazim u ambulantu, pregled bezbolan, daje odgovore na moja pitanja",2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,16,2,Moja preporuka!,2,2021,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,17,1,"Svojim pristupom mi je ulila povjerenje i zaista ju ne bih mijenjala, nadam se da neću morati",2,2021,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,17,2,Prošle smo zajedno moje dvije trudnoće i dalje sam njena redovna pacijentica,1,2021,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,17,3,Prekrasan osjećaj kad dođete i odete opušteno,1,2021,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,18,1,Super doktorica,2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,18,2,"Temeljita, jasna, strpljiva i jako ugodna",2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,18,3,Definitivno cu iduci pregled opet obaviti kod nje,1,2019,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,19,1,"Odlična doktorica,stručna,ljubazna i nadasve strpljiva!",2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,20,1,"Jako ljubazna, pristupačna i brižna",2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,20,2,"Sreća je da nemam nekih ginekoloških problema, ali činjenica je toliko angažirana oko mene i mojih pitanja o budućoj trudnoći, samo mi je povećava povjerenje kako ću, bez straha, imati dobru i stručnu doktoricu uz sebe!!",2,2019,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,20,3,Veliki plus i za sestru,1,2019,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,20,4,"Hvala vam, doktorice!",2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,1,Sve pohvale!,2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,2,Odlična doktorica!,2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,3,"Profesionalna,simpatična,stručna,",2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,4,"A i sestra je uvik prijateljski raspoložena,ljubazna i komunikativna, Čitam nezadovoljstvo nekih pacijentica pa bih samo rekla drage moje ima i svakakvih pacijentica!",2,2019,,2,1,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,5,Dodju neradpoložene ili misle da ih se treba posebno tretirati!,1,2019,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,6,Drage gospodje prvo potadite na sebi pa onda sudite o ponašanju sestre ili doktorice!,1,2019,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,21,7,Hvala DR.Marić i simpatičnoj sestri,2,2019,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,22,1,"Citam da ste svi nezadovoljni DR. Marić i sestrom,al isto tako morate uzeti u obzir da su prekrcane pacijenticama...nema ih 10 nego poprilicno...meni je vodila trudnocu i ne da sam zadovoljna nego prezadovoljna...otisla je u privatnike al ja sam ostala kod nje....mislim da se po tome moze zakljuciti jel dobra il ne...a ako kome ne pase radije se prebacite kod nekog drugog nego da ostavljate ruzne komentare za obje",1,2018,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,23,1,Prvi put sam bila kod dokt.na pregledu i jako sam zadovoljna,2,2018,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,23,2,"Nježna,temeljita,ne brza kod pregleda,što mi je bilo bitno s obzirom na trudnoću.Objasnila je sve u detalje",2,2018,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,24,1,Prvo bih počela sa sestrom koja je stvarno ljubazna prema meni bila,2,2018,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,24,2,"Mlada sam, nisam majka, nisam trudna, jednostavno imam problema sa cistama na jajnicima tako da mi je prošla godina bila stalno kod doktorice Marić",1,2018,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,24,3,"Imam samo pohvale, sestra ljubazno kaže da pričekate malo, što je inaće dosta dugo al Bože moj, doktorica je uvijek ljubazna, spremna pomoći, odgovori na pitanja, papa test i briseve nisam ni osjetila, tj kada me najviše boljelo nisam osjetila bol pri pregledu koliko se doktorica trudi",2,2018,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,24,4,Samo pohvale!,2,2018,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,25,1,"Ponekad stvari krenu loše, u tom trenutku izrazito vam je važno da uz sebe imate izvrsnog liječnika, profesionalca ali i čovjeka prije svega",1,2018,,0,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,25,2,"U najtežim trenutcima mog života-izrazito kompliciranoj i neizvjesnoj trudnoći, DR. Marić je pokazala izrazitu stručnost, ali i ljudskost",1,2018,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,25,3,"Uvijek je našla vremena za strpljivo odgovaranje na sva pitanja, bila spremna pomoći, nadilazila sve okvire uobičajenog odnosa pacijent-liječnik",1,2018,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,25,4,"U svakom trenutku sam znala da se na nju mogu osloniti, da smo i beba i ja u najboljim mogućim rukama i nikada se nisam osijećala kao da sam samo još 1 pacijent",1,2018,,2,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,25,5,"Stoga ako i morate malo pričekati zaista se isplati, boljeg liječnika nećete naći",1,2018,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,26,1,Bravo za našu doktoricu!,2,2017,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,26,2,"Puno mi je pomogla, izuzetno je cijenim",2,2017,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,27,1,Doktorica i sestra daju sve od sebe u uvjetima u kojima rade,1,2017,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,27,2,Imala sam velike probleme koje je doktorica strucno prepoznala i spasila me.Samo rijeci hvale za njih,2,2017,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,28,1,"Doktorica je izvrsna, ljubazna i profesionalna",2,2017,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,28,2,Brzo postavi dijagnozu i s lakoćom objasni sve nejasnoće,2,2017,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,28,3,"Ali, njena sestra je grozna",0,2017,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,28,4,"Ne javlja se na telefon cijeli dan, a dok čekam na pregled redovito zna izaći ispred vrata i ćakulati s pacijenticama koje poznaje",0,2017,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,28,5,"Također, bezobrazno je od sestre da ne naručuje na pregled drugog u mjesecu ako je prvi bio neradan i još se ponaša kao da to nije njen problem",0,2017,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,29,1,Izuzetno ljubazne I doktorica I sestra (posebno doktorica),1,2017,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,29,2,"Izlaze u susret maksimalno te ukoliko je hitno ili bar mislite da je hitno, doktorica ce Vas primiti na pregled....Bila bi idealna mogucnost ugovaranja termina e-mailom",2,2017,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,30,1,DR. Marić mi je vodila obje trudnoće i uvijek je bila jako ljubazna prema meni,2,2017,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,30,2,"Što se tiče sestre, njezin rad je maksimalno kvalitetan s obzirom na uvjete i prevelik broj pacijenata",2,2017,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,30,3,Od mene imaju samo riječi pohvale,2,2017,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,31,1,Imam samo pozitivna iskustva,2,2017,,1,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,31,2,"Kako s doktoricom, tako i sa sestrom",1,2017,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,31,3,"Moram priznati, malo me plase i cude svi ovi neg komentari",1,2017,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,31,4,Svaki put minimalno cekam i sestra je ljubazna prema meni,1,2017,,2,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,32,1,"Kod doktorice sam upisana već četiri godine tijekom kojih stalno plaćam privatne preglede jer je do nje nemoguće doći, čak i tog famoznog ""prvog u mjesecu""",0,2017,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,32,2,Ako osoba koja je završila medicinu i položila zakletvu dopušta da se njeno tako ponaša prema nečijem zdravlju - pametnome dosta,1,2017,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,33,1,Molim medicinsku sestru koja radi u ordinaciji dr Marić da počne odgovorno i savjesno obavljati svoj posao,1,2017,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,33,2,Tjedan dana svakodnevno zovem po 20 puta bezuspješno,1,2017,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,33,3,Uvijek daje znak da je zauzeto što bi značilo da je slušalica podignuta,0,2017,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,33,4,Ukoliko ne daje znak zauzeto - nitko se ne javlja,0,2017,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,34,1,"Trudnocu vodim privatno, i za sve potrebno mi zapravo treba samo sestra ciji je odnos sa pacijentima grozan!",0,2017,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,34,2,"Javljanje na telefon kod njih nepostoji, svaki put kad ju trebam danima bezuspjesno zovem i kad nakraju odustanem od zvanja i odem u ordinaciju, pa me docekaju bezobrazni komentari i velika doza bahatosti od strane sestre",0,2017,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,34,3,Razumijem da imaju i previse posla ali takav odnos i to nejavljanje na telefon samo dodatno otezavaju posao i njima i pacijentima,1,2017,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,1,"Kod doktorice Maric cekaju svi,cekaju i trudnice cijelo jutro!na telefon se na javljaju ni prvog u mjesecu, zvala sam ih 30tak puta.Opravdanje nije stanje u nasem zdravstvu, jer se osobno nigdje nisam susrela s ovako neorganiziranom ordinacijom, ni kod doktora opce prakse koji ima puno vise pacijenata, cak ni u bolnici",0,2016,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,2,Sestra u podne prolazi kroz cekaonicu s izjavom da mora i ona popiti kavu,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,3,"Kad se zainatite pa nekako uspijete doci kod doktorice ona je divna, al sto mi to znaci?",2,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,4,"To nije najdoktor, a naljepili su to na vrata!",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,5,"Privatno vodim trudnocu, trebala bi mirovati, treba mi samo uputnica, a do nje cu mukotrpno doci",0,2016,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,35,6,To nije i ne moze biti ok,0,2016,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,36,1,"Doktorica je u komunikaciji vrlo ljubazna, spremna saslušati i objasniti, a u poslu stručna, Puno mi je pomogla točnim dijagnozama i terapijom zahvaljujući kojoj danas imam dijete",2,2016,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,36,2,"Problem je dobiti ordinaciju na telefon i naručiti se ako nisi trudan kao i doći na red ako je hitno, a niste ranije naručeni",0,2016,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,36,3,"Mislim da problem nije u sestri koja je vrlo draga, već u prevelikom broju pacijenata",0,2016,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,36,4,Sestra je katkad nervozna zbog gužve pa se ne može baš svakom smiješiti što je razumljivo jer nije hostesa već zaposlenica hrvatskog zdravstvenog sustava,0,2016,,1,2,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,37,1,"Doktorica Marić je predivna, pristupačna i ljubazna, a što se tiče medicinske sestre žena je isto tako vrlo draga osoba, samo je na nju pritisak jako velik i nije mi jasno zašto se ne zaposli još jedna medicinska sestra na toliko velik broj pacijenata",2,2016,,2,1,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,37,2,"Ne poznajem je osobno i nemam nikakve ""veze"" ali sestra me uvijek lijepo primila te cijelu trudnoću su mi besprijekorno vodili doktorica i svi doktori što su na zamjeni",2,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,38,1,Imam isti problem,0,2016,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,38,2,Ovo je strasno i nedopustivo,0,2016,,0,1,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,38,3,Sigurna sam da nijedna od nas nema vremena cijeli dan biti na telefonu,1,2016,,0,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,38,4,Jucer sam zvala 47 puta,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,38,5,"Odlucila sam je dobiti, ali medicinska sestra je ipak upornija u ignoriranju nego ja u zvanju",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,39,1,U potpunosti se slazem sto se tice doktorice i medicinske sestre,1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,39,2,"Doktorica divna, medicinska sestra hladna i nezainteresirana",1,2016,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,1,"Doktorica Marić je divna, ali je ne bih preporučila samo zbog medicinske sestre koja se ponaša kao da je u najmanju ruku Predsjednica Republike",2,2016,,2,0,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,2,Kada sam se tek upisala nisam znala da samo prvi dan u mjesecu mogu zvati da se narucim,1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,3,"Kada sam to saznala, doslovno sam cijeli dan bila na telefonu, ali se medicinska sestra nije javljala",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,4,"Onda sam otišla s posla i čekala s drugim gospođama, pristojno sam prvo puštala trudnice",0,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,5,"Čekala sam gotovo 3 sata, onda sam pokucala i zamolila može li me upisati za pregled",0,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,6,"Ona je rekla hladno: ""Ne moze, nazovite na telefon"", a ja na to: ""Ali Vi se uopce ne javljate na telefon"", ona ništa",0,2016,,0,1,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,7,jedva sam je nagovorila da me upiše i ipak me upisala u prazan kalendar za sljedeci mjesec,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,8,Gospođi je to bio ogroman napor,1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,9,"Ovaj mjesec, 1.3.2016",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,10,"sam ponovno zvala, 6 puta: telefon je bio ili zauzet ili se nije javljala",1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,11,Dan poslije 2.3.2016,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,12,sam zvala 47 puta: telefon zauzet ili se ne javlja,0,2016,,0,1,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,13,"Jutros, 3.3.2016",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,14,"sam zvala 3 puta, ista stvar",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,15,"Gospođo medicinska sestro, mislim da se ponasate jako nekorektno",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,16,"telefoni postoje s razlogom, a vecina zena koje dolaze kod divne doktorice, ali nimalo divne i jako neljubazne medicinske sestre, vecinom rade",1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,17,Ovaj nas zdrastveni sustav se sveo na to da moras biti dobar s jednom obicnom medicinskom sestrom da bi dosao na red,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,18,"Oprostite ako sam Vas s riječju ""običnom"" uvrijedila, ali i Vi mene vrijeđate svakim ignoriranjem mojeg poziva i mojeg dragocjenog vremena koje trosim da bih dobila termin kod doktorice (ponavljam, jucer sam zvala 47 puta!!!)",1,2016,,0,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,19,Apeliram na Vas doktorice Maric da nekako rijesite ovaj problem jer je ovaj nacin neodrziv i neizdrzljiv,0,2016,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,20,Sigurna sam da postoje sposobnije medicinke sestre koje su u stanju dignuti slusalicu i zapisati pacijenticu za termin,1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,40,21,Hvala Vam,2,2016,,2,2,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,41,1,"Doktorica i sestra odlične, ali pretrpane pacijentima i teško je doći na red, što izaziva nezadovoljstvo pojedinih žena",0,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,42,1,"Poštovani, zanima me kako je moguće naručiti se izvan tog prvog u mjesecu kada se naručuje za redovni pregled",1,2016,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,42,2,"Konkretno, zanima me kako doći do sestre ukoliko se trebate naručiti za pregled da bi se potvrdila trudnoća",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,42,3,"Sestra je jako neugodna, ne javlja se na telefon ako nije prvi u mjesecu, a ukoliko dođete i čekate red da bi se naručili za takav pregled, onda se susretnete s tim da vas sestra izbaci vani iz ureda i usput se izdere da ne može više",0,2016,,0,1,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,42,4,"Znači, upisan si kod ginekologa da ne moraš plaćati privatne preglede, ali sve to gubi smisao ako imaš lošu sestru kao što je od DR. Ilve Marić",1,2016,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,43,1,Izrazito neugodno iskustvo svaki put s medicinskom sestrom koja radi u ambulanti,0,2015,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,44,1,Odlična doktorica za vođenje trudnoće visoka razina profesionalnosti i puna oprema ordinacije!,2,2015,,2,1,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,44,2,"Zatrpani su poslom i trudnice imaju potpunu prednost tako da za one koji nisu trudni teze ce dobiti termin pregleda (koji se moze zatraziti prvi radni dan u mjesecu) ali budite uporni i doci cete na red, upravo zbog zivcanih i nestrpljivih ljudi sestra je neki put frustrirana i pusti telefon da zvoni dok obavlja ctg trudnicama ili dok rjesava papirologiju tako da je moj savjet samo strpljivo!",0,2015,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,44,3,Mislim da puno bolje funkcioniraju odkad su u zasebnoj ordinaciji i sada su dostupni telefonom 627 230,1,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,45,1,Izvrsna doktorica ali i njezina medicinska sestra,2,2015,,2,1,2
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,45,2,Samo bi bilo super da uvedu naručivanje putem maila ili faxa i onda samo da naknadno jave datum pregleda na ostavljeni kontakt broj osobe koja traži pregled,2,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,46,1,Ima i drugih ordinacija koje obavljaju isti posao pa čovjek ne mora potrošiti pola dana na pozivanje uvijek istog broja,1,2015,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,47,1,Zovem već mjesec dana u komadu,1,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,47,2,nitko se nejavlja,0,2015,,1,0,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,48,1,To je tocan broj,1,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,48,2,"Danas sam ju napokon dobila, nakon jedno dva tjedna pokusavanja",1,2015,,1,0,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,48,3,Ista stvar-ili je bilo zauzeto ili se nitko ne javlja,0,2015,,0,1,0
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,49,1,Poštovani!!,1,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,49,2,"nemoguče je ikoga dobit na taj br cijeli tj zovem do kraja odzvoni,a nakon toga je zauzeto!",0,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,49,3,kad zvati i dali ima koi dr broj da se dode do doktorice Marić srdačan pozz svima,1,2015,,1,1,1
5,https://najdoktor.com/Ilva-Mari%C4%87/d16619,Ilva Marić,50,1,"Gužve su ogromne i čeka se jako dugo na termin, ali to nije greška DR. Marić, jednostavno nam fali ginekologa",1,2014,,1,1,1
